OperationIndex,OperationDuration
8588,1
8589,2
8590,4
8591,1
8592,1
8593,5
8594,3
8595,2
8596,2
8597,1
8598,1
8599,2
8600,1
8601,3
8602,4
8603,1
8604,1
8605,1
8606,2
8607,1
8608,2
8609,4
8610,1
8611,5
8612,10
8613,1
8614,1
8615,6
8616,6
8617,1
8618,1
8619,1
8620,11
8621,1
8622,1
8623,4
8624,1
8625,2
8626,1
8627,4
8628,1
8629,2
8630,2
8631,1
8632,1
8633,1
8634,1
8635,3
8636,3
8637,1
8638,2
8639,2
8640,4
8641,1
8642,1
8643,1
8644,2
8645,1
8646,1
8647,1
8648,3
8649,1
8650,1
8651,1
8652,1
8653,2
8654,1
8655,1
8656,2
8657,1
8658,1
8659,4
8660,1
8661,1
8662,1
8663,1
8664,2
8665,2
8666,2
8667,1
8668,1
8669,3
8670,6
8671,1
8672,1
8673,1
8674,1
8675,1
8676,1
8677,2
8678,2
8679,1
8680,1
8681,3
8682,1
8683,2
8684,1
8685,2
8686,1
8687,1
8688,1
8689,1
8690,1
8691,2
8692,1
8693,1
8694,1
8695,2
8696,7
8697,2
8698,1
8699,2
8700,5
8701,4
8702,1
8703,1
8704,1
8705,1
8706,3
8707,1
8708,1
8709,3
8710,3
8711,1
8712,2
8713,1
8714,4
8715,4
8716,1
8717,2
8718,4
8719,1
8720,1
8721,3
8722,1
8723,1
8724,4
8725,3
8726,1
8727,1
8728,1
8729,1
8730,1
8731,3
8732,1
8733,1
8734,1
8735,8
8736,1
8737,1
8738,1
8739,2
8740,2
8741,1
8742,1
8743,1
8744,1
8745,1
8746,1
8747,1
8748,1
8749,1
8750,2
8751,1
8752,1
8753,1
8754,6
8755,4
8756,1
8757,1
8758,1
8759,1
8760,1
8761,2
8762,1
8763,5
8764,1
8765,3
8766,3
8767,1
8768,1
8769,1
8770,1
8771,1
8772,2
8773,1
8774,6
8775,1
8776,7
8777,1
8778,3
8779,1
8780,1
8781,4
8782,1
8783,2
8784,2
8785,1
8786,1
8787,3
8788,1
8789,2
8790,5
8791,1
8792,1
8793,3
8794,1
8795,1
8796,1
8797,1
8798,1
8799,1
8800,3
8801,1
8802,1
8803,10
8804,2
8805,4
8806,1
8807,3
8808,1
8809,1
8810,1
8811,1
8812,4
8813,1
8814,2
8815,2
8816,2
8817,1
8818,2
8819,1
8820,1
8821,10
8822,1
8823,1
8824,4
8825,1
8826,2
8827,1
8828,1
8829,1
8830,1
8831,1
8832,3
8833,1
8834,6
8835,1
8836,1
8837,2
8838,5
8839,1
8840,2
8841,4
8842,1
8843,4
8844,1
8845,3
8846,5
8847,2
8848,1
8849,1
8850,5
8851,1
8852,1
8853,2
8854,1
8855,1
8856,1
8857,1
8858,2
8859,2
8860,1
8861,3
8862,4
8863,2
8864,1
8865,2
8866,1
8867,2
8868,2
8869,1
8870,5
8871,1
8872,2
8873,1
8874,5
8875,1
8876,1
8877,1
8878,1
8879,1
8880,2
8881,1
8882,1
8883,1
8884,3
8885,2
8886,3
8887,2
8888,1
8889,1
8890,1
8891,4
8892,8
8893,1
8894,1
8895,1
8896,1
8897,2
8898,1
8899,6
8900,1
8901,5
8902,3
8903,3
8904,2
8905,2
8906,2
8907,2
8908,2
8909,9
8910,3
8911,3
8912,4
8913,1
8914,1
8915,1
8916,1
8917,4
8918,1
8919,2
8920,1
8921,1
8922,2
8923,4
8924,1
8925,2
8926,2
8927,1
8928,1
8929,8
8930,1
8931,1
8932,1
8933,2
8934,2
8935,2
8936,1
8937,4
8938,1
8939,1
8940,1
8941,1
8942,4
8943,5
8944,1
8945,4
8946,3
8947,5
8948,1
8949,2
8950,1
8951,3
8952,1
8953,2
8954,1
8955,1
8956,2
8957,4
8958,2
8959,4
8960,1
8961,1
8962,1
8963,1
8964,2
8965,2
8966,2
8967,3
8968,2
8969,1
8970,1
8971,2
8972,1
8973,1
8974,1
8975,2
8976,1
8977,3
8978,2
8979,1
8980,3
8981,2
8982,2
8983,2
8984,1
8985,2
8986,1
8987,6
8988,3
8989,2
8990,1
8991,1
8992,1
8993,1
8994,1
8995,1
8996,1
8997,8
8998,1
8999,5
9000,5
9001,1
9002,3
9003,1
9004,2
9005,1
9006,1
9007,2
9008,1
9009,2
9010,1
9011,1
9012,1
9013,1
9014,1
9015,1
9016,1
9017,3
9018,1
9019,2
9020,1
9021,4
9022,1
9023,1
9024,1
9025,1
9026,2
9027,1
9028,12
9029,1
9030,1
9031,2
9032,1
9033,4
9034,1
9035,3
9036,1
9037,4
9038,3
9039,1
9040,1
9041,1
9042,7
9043,1
9044,1
9045,1
9046,1
9047,2
9048,6
9049,1
9050,3
9051,2
9052,1
9053,1
9054,2
9055,6
9056,4
9057,1
9058,1
9059,1
9060,5
9061,4
9062,3
9063,1
9064,1
9065,1
9066,1
9067,1
9068,1
9069,1
9070,4
9071,3
9072,1
9073,1
9074,1
9075,3
9076,3
9077,3
9078,3
9079,1
9080,1
9081,1
9082,1
9083,3
9084,1
9085,1
9086,1
9087,8
9088,1
9089,2
9090,1
9091,1
9092,1
9093,2
9094,1
9095,4
9096,1
9097,1
9098,6
9099,1
9100,2
9101,3
9102,1
9103,3
9104,1
9105,1
9106,1
9107,3
9108,1
9109,3
9110,6
9111,2
9112,2
9113,1
9114,1
9115,1
9116,2
9117,9
9118,6
9119,4
9120,4
9121,1
9122,2
9123,5
9124,1
9125,7
9126,1
9127,2
9128,2
9129,6
9130,1
9131,3
9132,1
9133,1
9134,3
9135,2
9136,2
9137,1
9138,1
9139,2
9140,1
9141,1
9142,7
9143,1
9144,3
9145,1
9146,1
9147,1
9148,1
9149,2
9150,2
9151,1
9152,1
9153,1
9154,1
9155,1
9156,5
9157,2
9158,2
9159,1
9160,5
9161,2
9162,3
9163,1
9164,6
9165,3
9166,4
9167,1
9168,1
9169,1
9170,1
9171,4
9172,1
9173,1
9174,1
9175,1
9176,1
9177,3
9178,2
9179,1
9180,1
9181,1
9182,1
9183,2
9184,2
9185,3
9186,3
9187,1
9188,6
9189,3
9190,5
9191,1
9192,5
9193,3
9194,4
9195,1
9196,3
9197,6
9198,2
9199,2
9200,6
9201,1
9202,2
9203,1
9204,5
9205,1
9206,1
9207,2
9208,3
9209,2
9210,5
9211,6
9212,1
9213,1
9214,1
9215,1
9216,2
9217,5
9218,4
9219,1
9220,1
9221,2
9222,2
9223,1
9224,5
9225,5
9226,1
9227,4
9228,1
9229,3
9230,1
9231,1
9232,5
9233,1
9234,3
9235,1
9236,1
9237,1
9238,1
9239,2
9240,1
9241,2
9242,2
9243,2
9244,1
9245,5
9246,1
9247,1
9248,1
9249,1
9250,1
9251,2
9252,1
9253,1
9254,3
9255,1
9256,1
9257,1
9258,3
9259,1
9260,1
9261,1
9262,2
9263,2
9264,3
9265,1
9266,1
9267,1
9268,1
9269,1
9270,1
9271,1
9272,2
9273,1
9274,3
9275,1
9276,1
9277,2
9278,1
9279,1
9280,1
9281,6
9282,3
9283,1
9284,4
9285,3
9286,2
9287,3
9288,1
9289,1
9290,1
9291,2
9292,2
9293,2
9294,6
9295,5
9296,4
9297,3
9298,6
9299,1
9300,1
9301,1
9302,4
9303,1
9304,3
9305,1
9306,1
9307,3
9308,1
9309,1
9310,1
9311,1
9312,2
9313,1
9314,2
9315,1
9316,3
9317,1
9318,2
9319,3
9320,1
9321,4
9322,2
9323,1
9324,1
9325,6
9326,3
9327,1
9328,1
9329,3
9330,2
9331,3
9332,1
9333,3
9334,1
9335,1
9336,2
9337,7
9338,1
9339,1
9340,2
9341,2
9342,4
9343,3
9344,1
9345,13
9346,3
9347,4
9348,2
9349,4
9350,1
9351,1
9352,4
9353,1
9354,1
9355,3
9356,4
9357,1
9358,4
9359,2
9360,1
9361,4
9362,1
9363,1
9364,1
9365,1
9366,2
9367,3
9368,3
9369,2
9370,3
9371,1
9372,1
9373,4
9374,1
9375,1
9376,2
9377,1
9378,4
9379,1
9380,1
9381,1
9382,2
9383,1
9384,2
9385,4
9386,5
9387,1
9388,1
9389,2
9390,6
9391,13
9392,1
9393,3
9394,1
9395,1
9396,1
9397,1
9398,1
9399,1
9400,2
9401,1
9402,2
9403,1
9404,1
9405,1
9406,1
9407,2
9408,1
9409,1
9410,1
9411,2
9412,3
9413,1
9414,1
9415,1
9416,2
9417,1
9418,1
9419,1
9420,5
9421,2
9422,2
9423,1
9424,6
9425,3
9426,1
9427,4
9428,1
9429,4
9430,3
9431,1
9432,2
9433,1
9434,1
9435,1
9436,3
9437,1
9438,1
9439,3
9440,1
9441,1
9442,1
9443,1
9444,1
9445,1
9446,7
9447,3
9448,1
9449,1
9450,1
9451,2
9452,1
9453,1
9454,4
9455,1
9456,1
9457,4
9458,2
9459,1
9460,2
9461,1
9462,3
9463,1
9464,3
9465,6
9466,5
9467,5
9468,1
9469,1
9470,1
9471,2
9472,4
9473,1
9474,5
9475,3
9476,8
9477,4
9478,1
9479,1
9480,1
9481,1
9482,2
9483,3
9484,5
9485,2
9486,1
9487,1
9488,1
9489,1
9490,1
9491,1
9492,1
9493,1
9494,2
9495,1
9496,1
9497,1
9498,6
9499,1
9500,1
9501,3
9502,2
9503,5
9504,1
9505,1
9506,1
9507,2
9508,1
9509,1
9510,2
9511,2
9512,1
9513,2
9514,2
9515,1
9516,1
9517,3
9518,2
9519,1
9520,1
9521,2
9522,6
9523,2
9524,1
9525,1
9526,4
9527,1
9528,9
9529,6
9530,1
9531,5
9532,1
9533,4
9534,1
9535,1
9536,2
9537,3
9538,1
9539,2
9540,1
9541,1
9542,1
9543,1
9544,1
9545,1
9546,1
9547,1
9548,1
9549,6
9550,1
9551,6
9552,3
9553,2
9554,2
9555,4
9556,1
9557,1
9558,2
9559,2
9560,4
9561,1
9562,2
9563,2
9564,1
9565,1
9566,2
9567,4
9568,1
9569,3
9570,1
9571,1
9572,1
9573,1
9574,1
9575,1
9576,3
9577,3
9578,1
9579,1
9580,1
9581,2
9582,1
9583,1
9584,6
9585,3
9586,1
9587,1
9588,1
9589,3
9590,1
9591,1
9592,3
9593,1
9594,1
9595,1
9596,1
9597,1
9598,1
9599,1
9600,1
9601,3
9602,1
9603,1
9604,2
9605,3
9606,3
9607,1
9608,1
9609,3
9610,2
9611,1
9612,5
9613,1
9614,8
9615,4
9616,2
9617,6
9618,3
9619,1
9620,1
9621,1
9622,1
9623,3
9624,1
9625,1
9626,2
9627,4
9628,1
9629,1
9630,1
9631,2
9632,1
9633,2
9634,1
9635,1
9636,6
9637,1
9638,1
9639,1
9640,1
9641,1
9642,1
9643,1
9644,1
9645,2
9646,3
9647,2
9648,2
9649,1
9650,1
9651,1
9652,1
9653,1
9654,1
9655,2
9656,6
9657,1
9658,2
9659,3
9660,2
9661,1
9662,1
9663,1
9664,1
9665,3
9666,1
9667,1
9668,2
9669,3
9670,1
9671,2
9672,1
9673,1
9674,1
9675,2
9676,6
9677,1
9678,1
9679,1
9680,1
9681,1
9682,1
9683,3
9684,2
9685,1
9686,1
9687,1
9688,1
9689,4
9690,7
9691,1
9692,1
9693,4
9694,1
9695,2
9696,1
9697,3
9698,2
9699,3
9700,3
9701,1
9702,3
9703,3
9704,1
9705,1
9706,1
9707,1
9708,1
9709,2
9710,1
9711,4
9712,1
9713,1
9714,1
9715,1
9716,1
9717,1
9718,1
9719,3
9720,3
9721,1
9722,3
9723,3
9724,1
9725,7
9726,3
9727,1
9728,1
9729,1
9730,1
9731,3
9732,1
9733,3
9734,3
9735,2
9736,2
9737,1
9738,1
9739,2
9740,1
9741,1
9742,4
9743,2
9744,1
9745,2
9746,3
9747,1
9748,1
9749,5
9750,1
9751,1
9752,1
9753,3
9754,1
9755,1
9756,1
9757,10
9758,1
9759,2
9760,5
9761,1
9762,7
9763,6
9764,4
9765,1
9766,2
9767,3
9768,9
9769,1
9770,3
9771,1
9772,1
9773,1
9774,3
9775,1
9776,2
9777,11
9778,1
9779,2
9780,1
9781,1
9782,2
9783,6
9784,2
9785,3
9786,1
9787,1
9788,1
9789,1
9790,1
9791,1
9792,1
9793,1
9794,1
9795,2
9796,5
9797,2
9798,1
9799,5
9800,3
9801,1
9802,1
9803,2
9804,2
9805,3
9806,3
9807,2
9808,9
9809,2
9810,1
9811,4
9812,1
9813,3
9814,6
9815,2
9816,2
9817,1
9818,1
9819,1
9820,2
9821,3
9822,2
9823,1
9824,1
9825,3
9826,1
9827,2
9828,3
9829,2
9830,1
9831,5
9832,1
9833,11
9834,1
9835,1
9836,4
9837,1
9838,3
9839,3
9840,4
9841,10
9842,1
9843,2
9844,1
9845,1
9846,4
9847,1
9848,2
9849,1
9850,2
9851,7
9852,1
9853,2
9854,4
9855,1
9856,1
9857,2
9858,1
9859,1
9860,4
9861,1
9862,5
9863,3
9864,2
9865,1
9866,1
9867,1
9868,5
9869,1
9870,1
9871,1
9872,1
9873,1
9874,2
9875,1
9876,1
9877,1
9878,3
9879,2
9880,1
9881,2
9882,1
9883,6
9884,1
9885,2
9886,4
9887,3
9888,1
9889,1
9890,3
9891,1
9892,3
9893,3
9894,3
9895,1
9896,3
9897,2
9898,4
9899,1
9900,1
9901,1
9902,1
9903,2
9904,5
9905,1
9906,4
9907,1
9908,1
9909,1
9910,1
9911,5
9912,1
9913,2
9914,1
9915,6
9916,1
9917,1
9918,1
9919,1
9920,1
9921,4
9922,2
9923,2
9924,2
9925,1
9926,1
9927,15
9928,4
9929,4
9930,3
9931,1
9932,1
9933,1
9934,1
9935,1
9936,1
9937,2
9938,4
9939,3
9940,6
9941,1
9942,1
9943,2
9944,1
9945,1
9946,1
9947,1
9948,1
9949,1
9950,1
9951,2
9952,1
9953,1
9954,1
9955,1
9956,3
9957,3
9958,2
9959,1
9960,2
9961,2
9962,1
9963,2
9964,1
9965,2
9966,3
9967,1
9968,3
9969,1
9970,1
9971,7
9972,6
9973,1
9974,1
9975,1
9976,1
9977,4
9978,6
9979,2
9980,1
9981,2
9982,1
9983,5
9984,4
9985,2
9986,1
9987,1
9988,1
9989,3
9990,1
9991,1
9992,1
9993,3
9994,1
9995,4
9996,5
9997,6
9998,1
9999,1
