OperationIndex,OperationDuration
8588,4
8589,6
8590,9
8591,1
8592,3
8593,12
8594,7
8595,4
8596,4
8597,2
8598,4
8599,5
8600,3
8601,6
8602,10
8603,1
8604,3
8605,3
8606,6
8607,1
8608,5
8609,10
8610,3
8611,12
8612,25
8613,1
8614,1
8615,15
8616,16
8617,1
8618,1
8619,1
8620,28
8621,1
8622,3
8623,9
8624,1
8625,5
8626,2
8627,10
8628,2
8629,6
8630,6
8631,1
8632,1
8633,3
8634,2
8635,8
8636,8
8637,3
8638,5
8639,5
8640,9
8641,3
8642,2
8643,2
8644,4
8645,3
8646,3
8647,1
8648,6
8649,1
8650,1
8651,3
8652,1
8653,4
8654,2
8655,3
8656,4
8657,1
8658,1
8659,11
8660,3
8661,3
8662,1
8663,3
8664,4
8665,4
8666,6
8667,1
8668,1
8669,8
8670,15
8671,1
8672,3
8673,1
8674,1
8675,2
8676,1
8677,6
8678,4
8679,1
8680,1
8681,8
8682,1
8683,5
8684,2
8685,4
8686,2
8687,1
8688,1
8689,1
8690,3
8691,5
8692,2
8693,1
8694,4
8695,5
8696,16
8697,4
8698,3
8699,4
8700,13
8701,9
8702,2
8703,1
8704,2
8705,4
8706,7
8707,3
8708,1
8709,6
8710,8
8711,2
8712,5
8713,3
8714,11
8715,9
8716,4
8717,6
8718,11
8719,3
8720,2
8721,7
8722,1
8723,2
8724,10
8725,6
8726,3
8727,1
8728,2
8729,2
8730,1
8731,7
8732,1
8733,3
8734,2
8735,20
8736,2
8737,1
8738,1
8739,4
8740,5
8741,3
8742,3
8743,1
8744,4
8745,4
8746,1
8747,1
8748,1
8749,1
8750,5
8751,1
8752,1
8753,1
8754,16
8755,10
8756,1
8757,2
8758,1
8759,3
8760,1
8761,6
8762,4
8763,11
8764,1
8765,8
8766,8
8767,1
8768,3
8769,1
8770,1
8771,2
8772,4
8773,3
8774,15
8775,1
8776,18
8777,1
8778,7
8779,2
8780,1
8781,10
8782,2
8783,5
8784,4
8785,3
8786,3
8787,7
8788,1
8789,6
8790,11
8791,1
8792,1
8793,6
8794,3
8795,3
8796,1
8797,4
8798,1
8799,3
8800,7
8801,1
8802,3
8803,24
8804,6
8805,9
8806,3
8807,7
8808,1
8809,1
8810,1
8811,3
8812,9
8813,2
8814,5
8815,6
8816,4
8817,2
8818,4
8819,2
8820,1
8821,25
8822,1
8823,1
8824,11
8825,2
8826,5
8827,2
8828,2
8829,2
8830,2
8831,3
8832,6
8833,4
8834,14
8835,1
8836,3
8837,4
8838,13
8839,1
8840,4
8841,10
8842,1
8843,10
8844,1
8845,7
8846,14
8847,5
8848,3
8849,1
8850,13
8851,3
8852,1
8853,6
8854,3
8855,1
8856,1
8857,1
8858,4
8859,5
8860,4
8861,8
8862,10
8863,5
8864,1
8865,6
8866,3
8867,4
8868,5
8869,2
8870,12
8871,1
8872,6
8873,1
8874,13
8875,1
8876,1
8877,2
8878,2
8879,1
8880,4
8881,3
8882,1
8883,2
8884,8
8885,6
8886,6
8887,6
8888,2
8889,1
8890,2
8891,9
8892,20
8893,3
8894,1
8895,1
8896,2
8897,4
8898,1
8899,14
8900,2
8901,12
8902,8
8903,7
8904,5
8905,5
8906,5
8907,5
8908,4
8909,21
8910,7
8911,8
8912,10
8913,1
8914,1
8915,3
8916,4
8917,9
8918,3
8919,4
8920,4
8921,1
8922,5
8923,9
8924,1
8925,5
8926,5
8927,1
8928,1
8929,20
8930,3
8931,1
8932,1
8933,6
8934,5
8935,5
8936,1
8937,11
8938,2
8939,2
8940,3
8941,2
8942,10
8943,13
8944,2
8945,10
8946,8
8947,13
8948,1
8949,4
8950,2
8951,9
8952,1
8953,4
8954,2
8955,2
8956,5
8957,10
8958,5
8959,10
8960,2
8961,4
8962,3
8963,1
8964,4
8965,5
8966,4
8967,7
8968,4
8969,1
8970,1
8971,5
8972,2
8973,1
8974,3
8975,4
8976,2
8977,6
8978,5
8979,2
8980,7
8981,5
8982,5
8983,4
8984,1
8985,6
8986,2
8987,14
8988,9
8989,4
8990,1
8991,1
8992,2
8993,3
8994,2
8995,4
8996,1
8997,19
8998,1
8999,13
9000,12
9001,4
9002,6
9003,3
9004,5
9005,2
9006,2
9007,4
9008,3
9009,4
9010,2
9011,2
9012,1
9013,1
9014,1
9015,1
9016,1
9017,8
9018,1
9019,5
9020,2
9021,10
9022,3
9023,2
9024,4
9025,2
9026,4
9027,1
9028,29
9029,3
9030,2
9031,6
9032,2
9033,9
9034,3
9035,6
9036,1
9037,9
9038,7
9039,1
9040,1
9041,2
9042,19
9043,1
9044,3
9045,1
9046,3
9047,4
9048,15
9049,4
9050,9
9051,4
9052,1
9053,2
9054,4
9055,15
9056,10
9057,1
9058,1
9059,1
9060,13
9061,10
9062,7
9063,2
9064,4
9065,3
9066,1
9067,4
9068,1
9069,1
9070,11
9071,7
9072,3
9073,4
9074,2
9075,7
9076,8
9077,7
9078,6
9079,1
9080,2
9081,3
9082,2
9083,7
9084,2
9085,1
9086,3
9087,20
9088,1
9089,5
9090,3
9091,1
9092,3
9093,6
9094,4
9095,10
9096,2
9097,1
9098,14
9099,2
9100,4
9101,8
9102,2
9103,6
9104,1
9105,2
9106,1
9107,8
9108,1
9109,6
9110,14
9111,4
9112,4
9113,3
9114,2
9115,3
9116,5
9117,21
9118,14
9119,10
9120,11
9121,3
9122,5
9123,11
9124,2
9125,16
9126,3
9127,5
9128,6
9129,15
9130,1
9131,7
9132,4
9133,2
9134,7
9135,4
9136,5
9137,2
9138,3
9139,5
9140,3
9141,1
9142,16
9143,4
9144,7
9145,3
9146,2
9147,3
9148,3
9149,4
9150,4
9151,3
9152,1
9153,3
9154,1
9155,1
9156,13
9157,5
9158,5
9159,3
9160,12
9161,5
9162,7
9163,2
9164,16
9165,9
9166,10
9167,1
9168,2
9169,2
9170,2
9171,10
9172,1
9173,1
9174,2
9175,1
9176,1
9177,8
9178,4
9179,1
9180,3
9181,3
9182,1
9183,6
9184,6
9185,6
9186,7
9187,1
9188,15
9189,8
9190,12
9191,1
9192,14
9193,8
9194,9
9195,1
9196,7
9197,16
9198,6
9199,4
9200,15
9201,3
9202,5
9203,3
9204,14
9205,1
9206,3
9207,6
9208,8
9209,4
9210,12
9211,14
9212,1
9213,3
9214,1
9215,2
9216,4
9217,12
9218,9
9219,1
9220,1
9221,4
9222,4
9223,2
9224,11
9225,13
9226,3
9227,11
9228,2
9229,7
9230,3
9231,1
9232,13
9233,3
9234,7
9235,2
9236,1
9237,1
9238,3
9239,6
9240,2
9241,6
9242,6
9243,6
9244,3
9245,12
9246,3
9247,3
9248,1
9249,2
9250,1
9251,5
9252,1
9253,2
9254,7
9255,2
9256,1
9257,1
9258,7
9259,1
9260,3
9261,4
9262,6
9263,5
9264,8
9265,1
9266,2
9267,2
9268,1
9269,2
9270,2
9271,4
9272,5
9273,2
9274,6
9275,2
9276,2
9277,4
9278,1
9279,1
9280,3
9281,14
9282,6
9283,1
9284,9
9285,7
9286,5
9287,9
9288,3
9289,1
9290,4
9291,4
9292,4
9293,4
9294,15
9295,12
9296,10
9297,8
9298,14
9299,1
9300,2
9301,3
9302,9
9303,4
9304,7
9305,1
9306,1
9307,7
9308,1
9309,2
9310,2
9311,2
9312,6
9313,2
9314,4
9315,1
9316,8
9317,2
9318,5
9319,6
9320,1
9321,11
9322,5
9323,3
9324,1
9325,14
9326,7
9327,1
9328,2
9329,8
9330,6
9331,7
9332,3
9333,6
9334,2
9335,1
9336,5
9337,19
9338,2
9339,3
9340,6
9341,4
9342,9
9343,7
9344,1
9345,32
9346,7
9347,10
9348,5
9349,10
9350,1
9351,2
9352,10
9353,1
9354,1
9355,8
9356,9
9357,1
9358,10
9359,6
9360,4
9361,9
9362,3
9363,1
9364,2
9365,4
9366,4
9367,8
9368,8
9369,4
9370,8
9371,1
9372,1
9373,10
9374,1
9375,1
9376,6
9377,3
9378,10
9379,2
9380,1
9381,2
9382,4
9383,2
9384,4
9385,10
9386,12
9387,2
9388,3
9389,4
9390,15
9391,33
9392,1
9393,6
9394,2
9395,1
9396,1
9397,3
9398,3
9399,1
9400,6
9401,2
9402,4
9403,2
9404,1
9405,3
9406,1
9407,4
9408,1
9409,4
9410,1
9411,6
9412,7
9413,1
9414,3
9415,1
9416,5
9417,2
9418,4
9419,4
9420,13
9421,4
9422,4
9423,3
9424,15
9425,8
9426,2
9427,9
9428,3
9429,9
9430,9
9431,1
9432,6
9433,2
9434,2
9435,2
9436,6
9437,1
9438,1
9439,6
9440,1
9441,1
9442,1
9443,2
9444,3
9445,1
9446,18
9447,6
9448,2
9449,2
9450,3
9451,5
9452,1
9453,1
9454,10
9455,1
9456,2
9457,10
9458,5
9459,2
9460,6
9461,1
9462,7
9463,3
9464,8
9465,15
9466,13
9467,12
9468,4
9469,2
9470,3
9471,6
9472,11
9473,1
9474,13
9475,8
9476,19
9477,11
9478,2
9479,1
9480,1
9481,2
9482,5
9483,8
9484,11
9485,5
9486,1
9487,1
9488,1
9489,2
9490,3
9491,1
9492,2
9493,1
9494,5
9495,3
9496,3
9497,3
9498,16
9499,1
9500,4
9501,7
9502,4
9503,13
9504,2
9505,3
9506,1
9507,5
9508,2
9509,1
9510,4
9511,4
9512,1
9513,6
9514,5
9515,1
9516,3
9517,6
9518,4
9519,3
9520,2
9521,5
9522,14
9523,6
9524,1
9525,3
9526,11
9527,1
9528,22
9529,15
9530,1
9531,14
9532,2
9533,9
9534,3
9535,3
9536,5
9537,7
9538,1
9539,4
9540,1
9541,2
9542,2
9543,3
9544,2
9545,1
9546,1
9547,1
9548,3
9549,15
9550,1
9551,15
9552,7
9553,5
9554,5
9555,9
9556,1
9557,4
9558,6
9559,4
9560,9
9561,1
9562,6
9563,4
9564,2
9565,2
9566,5
9567,11
9568,3
9569,9
9570,3
9571,1
9572,1
9573,1
9574,2
9575,2
9576,6
9577,7
9578,1
9579,1
9580,2
9581,4
9582,1
9583,1
9584,14
9585,8
9586,1
9587,3
9588,2
9589,8
9590,4
9591,1
9592,7
9593,3
9594,2
9595,2
9596,3
9597,2
9598,1
9599,3
9600,1
9601,7
9602,1
9603,1
9604,5
9605,7
9606,8
9607,3
9608,1
9609,7
9610,6
9611,1
9612,12
9613,1
9614,20
9615,10
9616,6
9617,14
9618,6
9619,1
9620,3
9621,1
9622,2
9623,7
9624,2
9625,2
9626,5
9627,10
9628,1
9629,2
9630,1
9631,6
9632,1
9633,5
9634,2
9635,1
9636,14
9637,1
9638,3
9639,1
9640,3
9641,3
9642,2
9643,1
9644,2
9645,6
9646,8
9647,4
9648,4
9649,1
9650,2
9651,1
9652,1
9653,1
9654,4
9655,4
9656,14
9657,1
9658,5
9659,8
9660,4
9661,1
9662,2
9663,1
9664,2
9665,7
9666,1
9667,1
9668,6
9669,8
9670,3
9671,6
9672,2
9673,1
9674,3
9675,4
9676,15
9677,1
9678,4
9679,2
9680,4
9681,1
9682,2
9683,9
9684,4
9685,3
9686,2
9687,2
9688,2
9689,9
9690,17
9691,3
9692,2
9693,9
9694,3
9695,4
9696,1
9697,7
9698,4
9699,8
9700,8
9701,1
9702,6
9703,8
9704,2
9705,1
9706,1
9707,3
9708,2
9709,4
9710,1
9711,10
9712,1
9713,1
9714,3
9715,3
9716,1
9717,2
9718,1
9719,6
9720,7
9721,3
9722,6
9723,7
9724,1
9725,17
9726,9
9727,1
9728,1
9729,1
9730,1
9731,7
9732,3
9733,8
9734,7
9735,5
9736,6
9737,1
9738,2
9739,5
9740,1
9741,1
9742,10
9743,6
9744,2
9745,6
9746,8
9747,2
9748,1
9749,13
9750,2
9751,1
9752,3
9753,7
9754,1
9755,2
9756,1
9757,24
9758,1
9759,4
9760,13
9761,1
9762,18
9763,15
9764,11
9765,1
9766,5
9767,7
9768,21
9769,1
9770,7
9771,2
9772,1
9773,3
9774,8
9775,3
9776,4
9777,27
9778,3
9779,5
9780,2
9781,2
9782,6
9783,14
9784,4
9785,7
9786,1
9787,1
9788,3
9789,1
9790,1
9791,4
9792,1
9793,2
9794,4
9795,4
9796,13
9797,5
9798,3
9799,13
9800,8
9801,1
9802,1
9803,6
9804,4
9805,8
9806,7
9807,5
9808,21
9809,4
9810,1
9811,9
9812,1
9813,8
9814,16
9815,6
9816,5
9817,3
9818,2
9819,2
9820,5
9821,7
9822,6
9823,1
9824,3
9825,8
9826,3
9827,4
9828,7
9829,5
9830,3
9831,11
9832,1
9833,27
9834,1
9835,1
9836,11
9837,1
9838,7
9839,8
9840,10
9841,24
9842,2
9843,6
9844,1
9845,3
9846,9
9847,2
9848,4
9849,4
9850,5
9851,18
9852,1
9853,4
9854,10
9855,3
9856,1
9857,4
9858,2
9859,1
9860,9
9861,4
9862,14
9863,8
9864,6
9865,1
9866,3
9867,1
9868,12
9869,1
9870,2
9871,4
9872,2
9873,1
9874,5
9875,1
9876,1
9877,2
9878,6
9879,4
9880,3
9881,4
9882,2
9883,14
9884,1
9885,6
9886,11
9887,8
9888,1
9889,2
9890,6
9891,1
9892,8
9893,6
9894,7
9895,1
9896,6
9897,6
9898,9
9899,1
9900,1
9901,2
9902,1
9903,4
9904,12
9905,2
9906,9
9907,1
9908,1
9909,1
9910,2
9911,12
9912,1
9913,5
9914,3
9915,14
9916,1
9917,1
9918,1
9919,3
9920,2
9921,10
9922,5
9923,5
9924,4
9925,1
9926,3
9927,38
9928,9
9929,11
9930,9
9931,1
9932,1
9933,1
9934,2
9935,1
9936,3
9937,6
9938,10
9939,7
9940,14
9941,1
9942,1
9943,5
9944,2
9945,1
9946,2
9947,2
9948,4
9949,3
9950,4
9951,6
9952,2
9953,1
9954,1
9955,2
9956,7
9957,7
9958,5
9959,1
9960,4
9961,4
9962,3
9963,4
9964,3
9965,4
9966,6
9967,1
9968,7
9969,1
9970,1
9971,19
9972,16
9973,1
9974,3
9975,1
9976,3
9977,9
9978,15
9979,5
9980,2
9981,5
9982,2
9983,12
9984,10
9985,4
9986,2
9987,2
9988,1
9989,8
9990,3
9991,2
9992,3
9993,9
9994,1
9995,10
9996,11
9997,15
9998,3
9999,1
